sep=;
KEY_CLUSTER10;6.499778221335113;6.43515905685107;6.079394221027708
KEY_CLUSTER10WB;6.499778221335113;6.43515905685107;6.079394221027708
KEY_CLUSTER15;5.9259475277439355;7.057577585413832;5.989831504594138
KEY_CLUSTER15WB;5.9259475277439355;7.057577585413832;5.989831504594138
KEY_CLUSTER20;5.810905108169715;7.23362676693034;5.954692543222827
KEY_CLUSTER20WB;5.810905108169715;7.23362676693034;5.954692543222827
KEY_CLUSTER5;32.84098469727213;19.331602178407778;22.960435486390026
KEY_CLUSTER5WB;8.97538256819694;5.211294709188348;6.2215160799413205
RAKE10;20.496119929453272;6.878890965015017;9.631565544203104
RAKE10WB;20.496119929453272;6.878890965015017;9.631565544203104
RAKE15;20.496119929453272;6.878890965015017;9.631565544203104
RAKE15WB;20.496119929453272;6.878890965015017;9.631565544203104
RAKE20;20.496119929453272;6.878890965015017;9.631565544203104
RAKE20WB;20.496119929453272;6.878890965015017;9.631565544203104
RAKE5;25.003326679973384;15.533384981812212;17.985224061085667
RAKE5WB;20.574074074074073;6.637383706841094;9.452964571604882
TEXT_RANK10;11.946380178087502;8.366078524603617;8.54549507666687
TEXT_RANK10WB;11.946380178087502;8.366078524603617;8.54549507666687
TEXT_RANK15;11.667901881316517;8.56134057962177;8.388970043898816
TEXT_RANK15WB;11.667901881316517;8.56134057962177;8.388970043898816
TEXT_RANK20;11.670618373923896;8.659579062006596;8.408401987875939
TEXT_RANK20WB;11.670618373923896;8.659579062006596;8.408401987875939
TEXT_RANK5;29.34131736526946;18.702303946540884;21.404357476191617
TEXT_RANK5WB;14.102303523035227;7.158549321647586;8.788267296446625
TEXT_RANK_WORDNET10;11.975789642456318;7.763263359841605;8.757407267145778
TEXT_RANK_WORDNET10WB;11.975789642456318;7.763263359841605;8.757407267145778
TEXT_RANK_WORDNET15;11.879312606585339;7.855702906826607;8.744919942090586
TEXT_RANK_WORDNET15WB;11.879312606585339;7.855702906826607;8.744919942090586
TEXT_RANK_WORDNET20;11.868249595522329;7.855702906826607;8.734396514297691
TEXT_RANK_WORDNET20WB;11.868249595522329;7.855702906826607;8.734396514297691
TEXT_RANK_WORDNET5;31.493679308050567;18.98569306755689;22.25716781325499
TEXT_RANK_WORDNET5WB;12.488215488215486;6.48811494544161;8.005218288785846
TOPICAL_PAGE_RANK10;6.489164528086687;7.012349655831704;6.346534332168109
TOPICAL_PAGE_RANK10WB;6.489164528086687;7.012349655831704;6.346534332168109
TOPICAL_PAGE_RANK15;5.882388292567931;8.127302922722519;6.374348828797839
TOPICAL_PAGE_RANK15WB;5.882388292567931;8.127302922722519;6.374348828797839
TOPICAL_PAGE_RANK20;5.744467096360837;8.36960127976964;6.3232135481111955
TOPICAL_PAGE_RANK20WB;5.744467096360837;8.36960127976964;6.3232135481111955
TOPICAL_PAGE_RANK5;29.660678642714572;18.32637825217299;21.34839443616373
TOPICAL_PAGE_RANK5WB;8.75249500998004;5.32771476088369;6.219879217940179
TOPIC_RANK10;7.398288640773615;7.247483238593535;6.933994328895474
TOPIC_RANK10WB;7.398288640773615;7.247483238593535;6.933994328895474
TOPIC_RANK15;7.1793559368709605;8.804619189186146;7.386867389307135
TOPIC_RANK15WB;7.1793559368709605;8.804619189186146;7.386867389307135
TOPIC_RANK20;7.1178774890610335;9.104726364284724;7.411296639742817
TOPIC_RANK20WB;7.1178774890610335;9.104726364284724;7.411296639742817
TOPIC_RANK5;31.56312625250501;18.64824152406944;22.067170924488774
TOPIC_RANK5WB;8.961255845023379;5.130362687059401;6.191591707111105
